phage_id,host_species,split
NC_024391,Staphylococcus_aureus,train
NC_024392,Listeria_monocytogenes,train
NC_024782,Pseudomonas_aeruginosa,train
NC_024783,Escherichia_coli,train
NC_024784,Escherichia_coli,train
NC_024785,Acinetobacter_baumannii,train
NC_024787,Listeria_monocytogenes,train
NC_024789,Escherichia_coli,train
NC_024790,Escherichia_coli,train
NC_024791,Vibrio_cholerae,train
NC_024792,Bacillus_pumilus,train
NC_024793,Escherichia_coli,train
NC_024794,Escherichia_coli,train
NC_025115,Ralstonia_solanacearum,train
NC_025415,Lactobacillus_delbrueckii,train
NC_025416,Staphylococcus_aureus,train
NC_025417,Staphylococcus_xylosus,train
NC_025419,Escherichia_coli,train
NC_025420,Lactobacillus_delbrueckii,train
NC_025421,Lactobacillus_delbrueckii,train
NC_025422,Caulobacter_vibrioides,train
NC_025423,Bacillus_cereus,train
NC_025424,Bacillus_thuringiensis,train
NC_025425,Escherichia_coli,train
NC_025426,Staphylococcus_aureus,train
NC_025427,Rhizobium_leguminosarum,train
NC_025428,Ruegeria_pomeroyi,train
NC_025429,Rhizobium_leguminosarum,train
NC_025430,Escherichia_coli,train
NC_025431,Mesorhizobium_loti,train
NC_025433,Mycolicibacterium_smegmatis,train
NC_025434,Shigella_flexneri,train
NC_025437,Shigella_flexneri,train
NC_025438,Mycolicibacterium_smegmatis,train
NC_025440,Listeria_monocytogenes,train
NC_025441,Escherichia_coli,train
NC_025442,Salmonella_enterica,train
NC_025443,Salmonella_enterica,train
NC_025445,Escherichia_coli,train
NC_025446,Escherichia_coli,train
NC_025447,Escherichia_coli,train
NC_025448,Escherichia_coli,train
NC_025449,Escherichia_coli,train
NC_025451,Yersinia_enterocolitica,train
NC_025452,Dickeya_sp.,train
NC_025453,Enterococcus_faecalis,train
NC_025454,Ralstonia_solanacearum,train
NC_025456,Synechococcus_sp._CB0101,train
NC_025457,Acinetobacter_baumannii,train
NC_025459,Aeromonas_hydrophila,train
NC_025460,Staphylococcus_aureus,train
NC_025461,Synechococcus_sp._CB0101,train
NC_025462,Acinetobacter_baumannii,train
NC_025464,Synechococcus_sp._CB0101,train
NC_025465,Enterococcus_faecalis,train
NC_025467,Enterococcus_faecium,train
NC_025822,Vibrio_alginolyticus,train
NC_025829,Shigella_sonnei,train
NC_025830,Escherichia_coli,train
NC_026010,Shigella_flexneri,train
NC_026014,Escherichia_coli,train
NC_026016,Staphylococcus_aureus,train
NC_026017,Salmonella_enterica,train
NC_026583,Mycolicibacterium_smegmatis,train
NC_026584,Mycolicibacterium_smegmatis,train
NC_026585,Mycolicibacterium_smegmatis,train
NC_026586,Pseudomonas_aeruginosa,train
NC_026587,Pseudomonas_aeruginosa,train
NC_026589,Mycolicibacterium_smegmatis,train
NC_026590,Mycolicibacterium_smegmatis,train
NC_026591,Mycolicibacterium_smegmatis,train
NC_026593,Mycolicibacterium_smegmatis,train
NC_026594,Pseudomonas_aeruginosa,train
NC_026596,Mycolicibacterium_smegmatis,train
NC_026598,Mycolicibacterium_smegmatis,train
NC_026599,Pseudomonas_aeruginosa,train
NC_026600,Pseudomonas_aeruginosa,train
NC_026601,Pseudomonas_aeruginosa,train
NC_026602,Pseudomonas_aeruginosa,train
NC_026603,Mycolicibacterium_smegmatis,train
NC_026604,Mycolicibacterium_smegmatis,train
NC_026605,Mycolicibacterium_smegmatis,train
NC_026607,Salmonella_enterica,train
NC_026609,Lactobacillus_delbrueckii,train
NC_026610,Vibrio_parahaemolyticus,train
NC_027347,Cutibacterium_acnes,train
NC_027361,Cutibacterium_acnes,train
NC_027364,Escherichia_coli,train
NC_027380,Cutibacterium_acnes,train
NC_027620,Cutibacterium_acnes,train
NC_027979,Escherichia_coli,train
NC_027983,Escherichia_coli,train
NC_027985,Mycolicibacterium_smegmatis,train
NC_028248,Escherichia_coli,train
NC_028449,Escherichia_coli,train
NC_028652,Pseudomonas_aeruginosa,train
NC_028656,Escherichia_coli,train
NC_028658,Mycolicibacterium_smegmatis,train
NC_028660,Escherichia_coli,train
NC_028674,Mycolicibacterium_smegmatis,train
NC_028677,Rhodococcus_erythropolis,train
NC_028681,Mycolicibacterium_smegmatis,train
NC_028682,Mycolicibacterium_smegmatis,train
NC_028689,Mycolicibacterium_smegmatis,train
NC_028690,Mycolicibacterium_smegmatis,train
NC_028691,Mycolicibacterium_smegmatis,train
NC_028745,Pseudomonas_aeruginosa,train
NC_028750,Klebsiella_pneumoniae,train
NC_028765,Staphylococcus_sp.,train
NC_028801,Mycolicibacterium_smegmatis,train
NC_028803,Mycolicibacterium_smegmatis,train
NC_028817,Pseudomonas_aeruginosa,train
NC_028829,Vibrio_alginolyticus,train
NC_028855,Acinetobacter_sp.,train
NC_028869,Mycolicibacterium_smegmatis,train
NC_028872,Escherichia_coli,train
NC_028882,Pseudomonas_aeruginosa,train
NC_028907,Mycolicibacterium_smegmatis,train
NC_028919,Pseudomonas_aeruginosa,train
NC_028927,Escherichia_coli,train
NC_028939,Pseudomonas_aeruginosa,train
NC_028942,Mycolicibacterium_smegmatis,train
NC_028971,Pseudomonas_aeruginosa,train
NC_029000,Stenotrophomonas_maltophilia,train
NC_029019,Stenotrophomonas_maltophilia,train
NC_029023,Shimwellia_blattae,train
NC_029044,Mycolicibacterium_smegmatis,train
NC_029077,Mycolicibacterium_smegmatis,train
NC_029079,Mycolicibacterium_smegmatis,train
NC_029083,Pseudomonas_aeruginosa,train
NC_029091,Escherichia_coli,train
NC_029099,Klebsiella_pneumoniae,train
NC_030903,Bacillus_subtilis,train
NC_030910,Pseudomonas_aeruginosa,train
NC_030933,Staphylococcus_aureus,train
NC_031030,Escherichia_coli,train
NC_031034,Bacillus_thuringiensis,train
NC_031040,Lactococcus_lactis,train
NC_031063,Pseudomonas_aeruginosa,train
NC_031073,Pseudomonas_aeruginosa,train
NC_031085,Shigella_sonnei,train
NC_031090,Shigella_sonnei,train
NC_031103,Escherichia_coli,train
NC_031110,Pseudomonas_aeruginosa,train
NC_031124,Mycolicibacterium_smegmatis,train
NC_031909,Campylobacter_jejuni,train
NC_031911,Flavobacterium_psychrophilum,train
NC_041850,Mycolicibacterium_smegmatis,train
NC_041852,Mycolicibacterium_smegmatis,train
NC_041858,Bacillus_pumilus,train
NC_041859,Flavobacterium_psychrophilum,train
NC_041861,Enterococcus_faecalis,train
NC_041862,Listeria_monocytogenes,train
NC_041863,Escherichia_coli,train
NC_041864,Escherichia_coli,train
NC_041869,Escherichia_coli,train
NC_041870,Pseudomonas_aeruginosa,train
NC_041871,Escherichia_coli,train
NC_041896,Campylobacter_jejuni,train
NC_041903,Pseudomonas_aeruginosa,train
NC_041904,Pseudomonas_aeruginosa,train
NC_041922,Salmonella_enterica,train
NC_041923,Salmonella_sp.,train
NC_041936,Escherichia_coli,train
NC_041937,Escherichia_coli,train
NC_041957,Cutibacterium_acnes,train
NC_041965,Mycolicibacterium_smegmatis,train
NC_041967,Acinetobacter_baumannii,train
NC_041969,Mycolicibacterium_smegmatis,train
NC_041970,Mycolicibacterium_smegmatis,train
NC_041973,Erwinia_amylovora,train
NC_041978,Erwinia_amylovora,train
NC_041979,Escherichia_coli,train
NC_041981,Klebsiella_pneumoniae,train
NC_041984,Mycolicibacterium_smegmatis,train
NC_041990,Escherichia_coli,train
NC_041993,Mycolicibacterium_smegmatis,train
NC_042019,Aeromonas_salmonicida,train
NC_042024,Lactococcus_cremoris,train
NC_042027,Mycolicibacterium_smegmatis,train
NC_042029,Edwardsiella_ictaluri,train
NC_042033,Mycolicibacterium_smegmatis,train
NC_042034,Mycolicibacterium_smegmatis,train
NC_042035,Mycolicibacterium_smegmatis,train
NC_042036,Mycolicibacterium_smegmatis,train
NC_042039,Shigella_flexneri,train
NC_042048,Listeria_monocytogenes,train
NC_042057,Escherichia_coli,train
NC_042077,Shigella_flexneri,train
NC_042098,Erwinia_amylovora,train
NC_042112,Campylobacter_jejuni,train
NC_042113,Pseudomonas_aeruginosa,train
NC_042114,Streptococcus_pneumoniae,train
NC_042130,Escherichia_coli,train
NC_042134,Enterococcus_faecalis,train
NC_042308,Mycolicibacterium_smegmatis,train
NC_042309,Mycolicibacterium_smegmatis,train
NC_042312,Mycolicibacterium_smegmatis,train
NC_042318,Mycolicibacterium_smegmatis,train
NC_042334,Mycolicibacterium_smegmatis,train
NC_047720,Staphylococcus_aureus,train
NC_047721,Staphylococcus_aureus,train
NC_047722,Staphylococcus_aureus,train
NC_047723,Staphylococcus_aureus,train
NC_047724,Staphylococcus_aureus,train
NC_047725,Staphylococcus_aureus,train
NC_047726,Staphylococcus_aureus,train
NC_047727,Staphylococcus_aureus,train
NC_047728,Staphylococcus_aureus,train
NC_047729,Staphylococcus_aureus,train
NC_047730,Staphylococcus_aureus,train
NC_047731,Staphylococcus_aureus,train
NC_047732,Staphylococcus_aureus,train
NC_047735,Bacillus_cereus,train
NC_047736,Bacillus_cereus,train
NC_047737,Vibrio_alginolyticus,train
NC_047745,Listeria_monocytogenes,train
NC_047852,Pseudomonas_aeruginosa,train
NC_047853,Enterococcus_faecalis,train
NC_047867,Escherichia_coli,train
NC_047871,Listeria_monocytogenes,train
NC_047872,Listeria_monocytogenes,train
NC_047883,Acinetobacter_baumannii,train
NC_047939,Yersinia_pestis,train
NC_047940,Yersinia_pestis,train
NC_047967,Pseudomonas_aeruginosa,train
NC_048015,Parasynechococcus_marenigrum,train
NC_048102,Synechococcus_sp._WH_7803,train
NC_048145,Salmonella_enterica,train
NC_048168,Pseudomonas_aeruginosa,train
NC_048183,Synechococcus_sp._CB0101,train
NC_048184,Synechococcus_sp._CB0101,train
NC_048626,Pseudomonas_aeruginosa,train
NC_048628,Bacillus_cereus,train
NC_048631,Bacillus_subtilis,train
NC_048636,Staphylococcus_aureus,train
NC_048658,Staphylococcus_aureus,train
NC_048673,Aeromonas_salmonicida,train
NC_048674,Aeromonas_salmonicida,train
NC_048675,Pseudomonas_sp.,train
NC_049350,Vibrio_cholerae,train
NC_049351,Lactococcus_cremoris,train
NC_049380,Vibrio_cholerae,train
NC_049435,Ruegeria_pomeroyi,train
NC_049811,Lactococcus_lactis,train
NC_049918,Escherichia_coli,train
NC_049943,Escherichia_coli,train
NC_049945,Escherichia_coli,train
NC_050146,Pseudomonas_sp.,train
NC_050147,Pseudomonas_sp.,train
NC_050149,Pseudomonas_aeruginosa,train
NC_050150,Pseudomonas_aeruginosa,train
NC_051598,Mycolicibacterium_smegmatis,train
NC_051611,Mycolicibacterium_smegmatis,train
NC_051664,Mycolicibacterium_smegmatis,train
NC_051724,Mycolicibacterium_smegmatis,train
NC_051737,Mycolicibacterium_smegmatis,train
NC_052653,Escherichia_coli,train
NC_052970,Ruegeria_pomeroyi,train
NC_052971,Ruegeria_pomeroyi,train
NC_052972,Ruegeria_pomeroyi,train
NC_053508,Mycolicibacterium_smegmatis,train
NC_054717,Mycolicibacterium_smegmatis,train
NC_054719,Mycolicibacterium_smegmatis,train
NC_054720,Mycolicibacterium_smegmatis,train
NC_054721,Mycolicibacterium_smegmatis,train
NC_054760,Mycolicibacterium_smegmatis,train
NC_054762,Rhodococcus_erythropolis,train
NC_054780,Mycolicibacterium_smegmatis,train
NC_054795,Mycolicibacterium_smegmatis,train
NC_054796,Mycolicibacterium_smegmatis,train
NC_054798,Mycolicibacterium_smegmatis,train
NC_054800,Mycolicibacterium_smegmatis,train
NC_054806,Mycolicibacterium_smegmatis,train
NC_054807,Mycolicibacterium_smegmatis,train
NC_054899,Citrobacter_rodentium,train
NC_054900,Citrobacter_rodentium,train
NC_054903,Escherichia_coli,train
NC_054905,Escherichia_coli,train
NC_054906,Escherichia_coli,train
NC_054917,Escherichia_coli,train
NC_054923,Escherichia_coli,train
NC_054929,Escherichia_coli,train
NC_054934,Escherichia_coli,train
NC_054941,Shigella_flexneri,train
NC_054942,Shigella_sp.,train
NC_054974,Staphylococcus_aureus,train
NC_055041,Staphylococcus_aureus,train
NC_055044,Staphylococcus_aureus,train
NC_055051,Vibrio_cholerae,train
NC_055054,Ralstonia_solanacearum,train
NC_055714,Mycolicibacterium_smegmatis,train
NC_055726,Cronobacter_malonaticus,train
NC_055730,Mycolicibacterium_smegmatis,train
NC_055734,Shigella_sonnei,train
NC_055741,Escherichia_coli,train
NC_055742,Escherichia_coli,train
NC_055746,Aeromonas_hydrophila,train
NC_055747,Aeromonas_hydrophila,train
NC_055749,Escherichia_coli,train
NC_055750,Mycolicibacterium_smegmatis,train
NC_055757,Escherichia_coli,train
NC_055780,Escherichia_coli,train
NC_055781,Escherichia_coli,train
NC_055786,Mycolicibacterium_smegmatis,train
NC_055918,Mycolicibacterium_smegmatis,train
NC_062744,Cellulophaga_sp._HaHa_2_95,train
NC_069749,Pseudomonas_aeruginosa,train
NC_069752,Pseudomonas_syringae,train
NC_069753,Pseudomonas_syringae,train
NC_069754,Pseudomonas_syringae,train
NC_069755,Pseudomonas_syringae,train
NC_070863,Pseudomonas_aeruginosa,train
NC_070922,Streptococcus_pneumoniae,train
NC_070924,Streptococcus_pneumoniae,train
NC_070926,Streptococcus_pneumoniae,train
NC_070974,Salmonella_enterica,train
NC_073605,Pseudomonas_aeruginosa,train
NC_073607,Pseudomonas_aeruginosa,train
NC_073608,Pseudomonas_aeruginosa,train
NC_073609,Pseudomonas_aeruginosa,train
NC_073611,Pseudomonas_aeruginosa,train
NC_073612,Pseudomonas_aeruginosa,train
NC_073613,Pseudomonas_aeruginosa,train
NC_073614,Pseudomonas_aeruginosa,train
NC_073615,Pseudomonas_aeruginosa,train
NC_073616,Pseudomonas_aeruginosa,train
NC_073618,Pseudomonas_aeruginosa,train
NC_073619,Pseudomonas_aeruginosa,train
NC_073621,Pseudomonas_aeruginosa,train
NC_073622,Pseudomonas_aeruginosa,train
NC_073623,Pseudomonas_aeruginosa,train
NC_073749,Vibrio_cholerae,train
NC_074763,Pseudomonas_aeruginosa,train
NC_074765,Escherichia_coli,train
NC_075031,Escherichia_coli,train
NC_075032,Escherichia_coli,train
NC_075033,Escherichia_coli,train
